	benignus [Clinical anchor / Course, prognosis, mechanism]	dekompenzált [Clinical anchor / Course, prognosis, mechanism]	gyógyszerrezisztens [Clinical anchor / Course, prognosis, mechanism]	iatrogén [Clinical anchor / Course, prognosis, mechanism]	idiopátiás [Clinical anchor / Course, prognosis, mechanism]	malignus [Clinical anchor / Course, prognosis, mechanism]	multifaktoriális [Clinical anchor / Course, prognosis, mechanism]	neurodegeneratív [Clinical anchor / Course, prognosis, mechanism]	terápiarezisztens [Clinical anchor / Course, prognosis, mechanism]	juvenilis [Clinical anchor / Diagnostic and procedural descriptors]	kontraindikált [Clinical anchor / Diagnostic and procedural descriptors]	patológiás [Clinical anchor / Diagnostic and procedural descriptors]	posztoperatív [Clinical anchor / Diagnostic and procedural descriptors]	szisztémás [Clinical anchor / Diagnostic and procedural descriptors]	szubklinikai [Clinical anchor / Diagnostic and procedural descriptors]	aranyos [Neutral/positive colloquial anchor / Core]	boldog [Neutral/positive colloquial anchor / Core]	békés [Neutral/positive colloquial anchor / Core]	csodálatos [Neutral/positive colloquial anchor / Core]	csodás [Neutral/positive colloquial anchor / Core]	elégedett [Neutral/positive colloquial anchor / Core]	fantasztikus [Neutral/positive colloquial anchor / Core]	isteni [Neutral/positive colloquial anchor / Core]	jó [Neutral/positive colloquial anchor / Core]	jókedvű [Neutral/positive colloquial anchor / Core]	kedves [Neutral/positive colloquial anchor / Core]	kellemes [Neutral/positive colloquial anchor / Core]	kitűnő [Neutral/positive colloquial anchor / Core]	kiváló [Neutral/positive colloquial anchor / Core]	mennyei [Neutral/positive colloquial anchor / Core]	nagyszerű [Neutral/positive colloquial anchor / Core]	nyugodt [Neutral/positive colloquial anchor / Core]	pazar [Neutral/positive colloquial anchor / Core]	pompás [Neutral/positive colloquial anchor / Core]	príma [Neutral/positive colloquial anchor / Core]	remek [Neutral/positive colloquial anchor / Core]	szép [Neutral/positive colloquial anchor / Core]	tökéletes [Neutral/positive colloquial anchor / Core]	vidám [Neutral/positive colloquial anchor / Core]	élvezetes [Neutral/positive colloquial anchor / Core]	borzalmas [Pejorative colloquial anchor / Core]	borzasztó [Pejorative colloquial anchor / Core]	bosszantó [Pejorative colloquial anchor / Core]	csúnya [Pejorative colloquial anchor / Core]	csüggesztő [Pejorative colloquial anchor / Core]	feszült [Pejorative colloquial anchor / Core]	fájdalmas [Pejorative colloquial anchor / Core]	fárasztó [Pejorative colloquial anchor / Core]	félelmetes [Pejorative colloquial anchor / Core]	förtelmes [Pejorative colloquial anchor / Core]	ideges [Pejorative colloquial anchor / Core]	idegesítő [Pejorative colloquial anchor / Core]	ijesztő [Pejorative colloquial anchor / Core]	iszonyú [Pejorative colloquial anchor / Core]	kellemetlen [Pejorative colloquial anchor / Core]	kínos [Pejorative colloquial anchor / Core]	rettenetes [Pejorative colloquial anchor / Core]	rossz [Pejorative colloquial anchor / Core]	rémes [Pejorative colloquial anchor / Core]	siralmas [Pejorative colloquial anchor / Core]	szomorú [Pejorative colloquial anchor / Core]	szörnyű [Pejorative colloquial anchor / Core]	unalmas [Pejorative colloquial anchor / Core]	undorító [Pejorative colloquial anchor / Core]	addikt [Target words / Addiction and dependency]	függő [Target words / Addiction and dependency]	toxikus [Target words / Contemporary loanwords]	depressziós [Target words / Depression]	depresszív [Target words / Depression]	hisztis [Target words / Hysteria, mania, paranoia]	mániás [Target words / Hysteria, mania, paranoia]	paranoiás [Target words / Hysteria, mania, paranoia]	abnormális [Target words / Insanity and madness]	beszámíthatatlan [Target words / Insanity and madness]	bolond [Target words / Insanity and madness]	dilis [Target words / Insanity and madness]	elmebeteg [Target words / Insanity and madness]	eszelős [Target words / Insanity and madness]	flúgos [Target words / Insanity and madness]	habókos [Target words / Insanity and madness]	hibbant [Target words / Insanity and madness]	tébolyult [Target words / Insanity and madness]	zakkant [Target words / Insanity and madness]	ütődött [Target words / Insanity and madness]	őrült [Target words / Insanity and madness]	bipoláris [Target words / Mood disorder]	autista [Target words / Neurodevelopmental]	hiperaktív [Target words / Neurodevelopmental]	kényszeres [Target words / Neurosis and compulsion]	megszállott [Target words / Neurosis and compulsion]	neurotikus [Target words / Neurosis and compulsion]	fóbiás [Target words / Panic and phobia]	pszichotikus [Target words / Psychotic spectrum]	szkizofrén [Target words / Psychotic spectrum]	traumatizált [Target words / Trauma]	traumás [Target words / Trauma]
abnormális [Target words / Insanity and madness]	0.7591071280023787	0.8671157075869325	0.8114031692258012	0.8226240165051393	0.8196396165049656	0.6569236745894675	0.7984242037477507	0.8363960923091758	0.7945945919497971	0.8318216811005008	0.8797178925766668	0.5359330329802234	0.7842280087317404	0.7427294365392492	0.7581590546455912	0.9126238297893982	0.9166964623028017	0.8637644363925241	0.8615270824638852	0.8740015650882129	0.9785737256753166	0.8299136877324915	0.8174200853576489	0.8529804172579702	0.8980223645931541	0.9925815698064203	0.8796074224898187	0.9737062089955894	0.9939561284450207	0.9877787963057882	0.9574757253349727	0.8290082404450431	1.0238856635925342	1.0322839854700034	0.9542371628646873	0.9372734188548084	0.9800311443967507	0.7430304717857612	0.9225780770907174	0.9410945310213777	0.6791832020209772	0.7768626770887013	0.7503987787651247	0.7288753677499173	0.8670445317864128	0.8283673373148479	0.7752289594062924	0.9486890521769221	0.7283519245050674	0.7454177375983728	0.7637832432693743	0.7151510653899681	0.6397227886401808	0.7794805936005825	0.6857076320316768	0.8162487032621238	0.730604925051592	0.7307414248574104	0.7190616698492789	0.79843803686957	0.8298045813554943	0.7006908477317895	0.842826626321091	0.6488046514065928	0.8758471883970934	0.7811747308147861	0.6812153538420209	0.6431599289961285	0.5919502772475762	0.80177377992523	0.6548206314705839	0.6442004197951257	0.0	0.6763129552819855	0.8876568208682266	0.8222923700592308	0.6173676719418165	0.7268364157393311	0.8888479581690061	0.8946419000371832	0.8405375310363798	0.7844782750019166	0.882061975596203	0.7936007019707298	0.6899129396843074	0.6650327903305687	0.7697288427885549	0.6727328436175644	0.585449910424001	0.9150919574907777	0.5698665529519086	0.6993856804967196	0.5603774689740574	0.7192772638848892	0.7653919205286144	0.6390480747891694
beszámíthatatlan [Target words / Insanity and madness]	0.8336344958315518	0.9002135034663431	0.8180729808655454	0.8974543299725846	0.8922009851519567	0.8305868341526367	0.9158288288565141	0.9296209541570231	0.8205825143149552	0.931275862262015	0.804203343948495	0.7487220278872724	0.8486243910011947	0.8593063402565472	0.8717014405050576	0.8092669711616303	0.8299040583218772	0.932444101918402	0.9562023841336841	0.9158332028143102	0.9100940358712855	0.8993535586576129	0.8940056684102999	0.8679465753455918	0.8092484257947697	0.8851736769574062	0.9561817655790793	0.9456784673119188	0.9746523850223362	0.9877586933898294	0.9474928344749028	0.834798503110216	0.9331769191600326	0.9835602506561396	0.854485251708027	0.931105468830014	0.9320354980237983	0.7984439047060863	0.8874004869687904	0.9690398499651267	0.6946959176463834	0.7520927743479273	0.8046940869970829	0.6583128047838036	0.7864685842294008	0.8279325864854843	0.8009781850740021	0.8867949564741595	0.7226024145896643	0.7194487563464808	0.6227202366385485	0.7251862048037143	0.6847304219168285	0.8090825771337854	0.7459516325238955	0.7172131013188084	0.7302499715291436	0.7223487007648626	0.6893739553311272	0.724396532694129	0.7511497127088065	0.6899552222400859	0.7727885429251811	0.6630621036597377	0.8278861822153274	0.873901284619842	0.7602013373567318	0.6226377149064002	0.7316098408160003	0.6308054636201581	0.6554701607796798	0.5791618481010471	0.6763129552819855	0.0	0.7072707899771243	0.7613720211900445	0.5259695978076407	0.7187840509293276	0.8533307090553592	0.7761370343098125	0.7219189737900222	0.7361379444658909	0.8736271651278387	0.7423289350988183	0.7052060499950901	0.8575749410334965	0.8238486290125326	0.6934454576532426	0.733838339674403	0.8171306223548233	0.590538453716714	0.7780850677409228	0.651755825534988	0.7320793567092014	0.8058181542025165	0.7989367225209111
bolond [Target words / Insanity and madness]	1.021150030531709	1.0849241722883265	0.9600117006357726	0.9829525840111158	0.9518448130136263	1.0615363003950937	0.9941089322197857	1.0040944752056349	0.9976986528068427	1.0116170578224395	0.9358399622359735	1.0136995112106697	1.0716741046514966	1.0587092792632151	1.0455567786403819	0.662097497891976	0.6718384254069492	0.9503661651356908	0.7754322616398286	0.779702143422027	0.9027265220724034	0.8117019204345832	0.8361585937186126	0.7860586445018163	0.6678090913261026	0.753572117416361	0.9380604355940843	0.9432293052851609	0.972622767828871	0.8483665826401943	0.7911031502000763	0.8529080438089303	0.8450557107726195	0.7056390162378176	0.7530335671532553	0.8574474832738442	0.69927425058804	0.8547486435886711	0.7428202644861148	0.9373609198059405	0.7247199660617101	0.7134153883543864	0.8941325733440557	0.6492245673734875	0.7999001786519839	0.9393649490452579	0.8820173846597434	0.8490175815136074	0.735475246286977	0.6745792748166421	0.682836127519298	0.8057059154289827	0.8296906602020045	0.7187894050682971	0.9077845288131713	0.8242997432842878	0.6790581412017616	0.7818103251759774	0.5978061674256031	0.8799038590646973	0.675167008202743	0.6471925816799153	0.7237431805771255	0.6504785657021435	0.8728707179593777	1.0053197329038952	1.0205815334647297	0.8042702988357018	0.8971176922283792	0.6271857718942567	0.8315327026908593	0.6724956938902864	0.8876568208682266	0.7072707899771243	0.0	0.616116443767535	0.61440738318003	0.6130709603789212	0.821470226434294	0.6255499588377509	0.5836326879942403	0.6084479442173938	0.858914929732606	0.6368475373209828	0.4894601042630513	1.0130385637941006	0.9428147737925533	0.8133956313930898	0.825395112100061	0.7185757316267021	0.8070700108462585	0.8619677233533529	0.9444759325570425	0.8157129094030748	0.912190747980451	1.0129498895899127
dilis [Target words / Insanity and madness]	0.9928077020773357	1.0128593974625093	0.9926189732233728	1.0375042714667548	0.9179202316550313	1.0250010292171556	0.9694573629692588	0.9502011304597513	1.0141152865455025	1.0010216232804507	0.8572596393831116	0.9497448434832794	1.0821746383483144	1.0833339768039365	1.0675093156161297	0.6211764916319495	0.749864754421617	0.9822616923272484	0.7931096808010635	0.8006319439388949	0.8814296915007862	0.6896625702311696	0.9895454771331682	0.7592236948196577	0.6895724261999115	0.6907120337073352	0.8617592202375486	0.8388531304761533	0.8755626552161281	1.0343071138670934	0.7493837885176406	0.894543373359186	0.8341711038115568	0.8336461360466925	0.645654834754606	0.7073566110846161	0.7709612219921343	0.8467689767366097	0.7119325828782244	0.8557259053175308	0.752258857110096	0.7486745647415105	0.7607400627879076	0.6905795649802955	0.8321377475822296	0.8411443751456527	0.9222430467051136	0.8581082355785355	0.7698477394769037	0.7155149085717958	0.6774448642929161	0.6499345246035034	0.7873741156815338	0.7670943145899658	0.8593939322707358	0.7725994028413057	0.7624769757144532	0.8192427536758686	0.6676152665804735	0.8318062988407515	0.7567482619520162	0.7765784644633222	0.7326397387072838	0.6467251010893961	0.8236379251880607	1.032928918903155	1.0175720197466507	0.7812537933030974	0.8147499815830441	0.5819604745437467	0.7881139113544952	0.6124448333239011	0.8222923700592308	0.7613720211900445	0.616116443767535	0.0	0.6219857092632091	0.6799998639842089	0.6073470256671535	0.6321955112920784	0.6199024670032592	0.6318525303046212	0.6949350249515155	0.6145182924018422	0.591961977911716	0.9732643923369946	0.9400056298728221	0.7486772871187581	0.8885156665136856	0.6827163054868328	0.7767267896869352	0.7947567003474337	0.8420447442361271	0.8488915618477544	0.8810983936171204	0.9942699321996151
elmebeteg [Target words / Insanity and madness]	0.8026906599994972	0.9157925251899782	0.7841991137108305	0.8637808485549953	0.8162851848651003	0.8490391920358373	0.9213941140685907	0.8919573114026472	0.8433068131128928	0.9636864058521463	0.8653538225294095	0.7608434911550512	0.906497004006418	0.8821854764610564	0.8279375920034336	0.7793162895691443	0.8668640800685555	0.9193267460857046	0.9394582579932661	0.935782828177558	0.9549694148722101	0.8644911320067085	0.9136215217964168	0.8679634440289024	0.7675438065863909	0.7928451045761911	1.0053695448155968	0.9226857038327472	0.953850853711661	1.0637807850642622	0.9114522213136629	0.9340194340644442	1.0213382149223715	0.9438767866182576	0.8870260375917115	0.9187556641119698	0.9572509231439694	0.8913826113557018	0.839642122054976	1.0097512329924738	0.6552126612660956	0.7681362193322966	0.8217901327265376	0.6641327374081591	0.8920397552899515	0.8403022503011118	0.8908931455405842	0.9225170665231128	0.7478850356673783	0.7075923476748471	0.6886380152588216	0.7285932788534352	0.7683076822724636	0.833712587243805	0.8466589475604656	0.7990650888316838	0.7559992241112032	0.7713275267571127	0.6675918127976281	0.8759021580206281	0.7820692867254558	0.6508853128787127	0.7838115083432247	0.564484223317113	0.7770647315774222	0.9922012884952315	0.8409075091628836	0.5929881746501908	0.6652181071909117	0.6027363023800584	0.5908173467272303	0.47794130249558664	0.6173676719418165	0.5259695978076407	0.61440738318003	0.6219857092632091	0.0	0.6330248375294738	0.7860844429038019	0.6868138470864378	0.6189840138815307	0.5919779966793508	0.793529443805117	0.6561866996872323	0.4933870575488353	0.8404228645628933	0.689717066172362	0.6569283056749595	0.6595075718431487	0.6214537765719592	0.5464315587964199	0.6727086394996202	0.5785910131189045	0.6306063881540924	0.7664417380599253	0.7852771801165059
eszelős [Target words / Insanity and madness]	1.0022276179024618	0.9865076356652828	0.9298071767870781	0.9852476899454806	0.9092224833893253	0.9802297155476164	1.0140095502612454	0.9294168031211388	0.9759035759635682	1.0014500262113242	1.005695360352098	0.898163318417891	1.0227274462789215	1.081855860455034	1.0117268282454417	0.7763267312861523	0.741703591408276	0.8375528760717699	0.7571421958841266	0.7091166920107659	0.9711583292710113	0.758019564422132	0.7732709265127468	0.8759773408922352	0.719750331602765	0.7969978816838488	0.9180526929779793	0.9225073801975308	0.9986993752052588	0.8506159003569091	0.7840313799517893	0.8381831810908631	0.7949634980177145	0.7201482907840427	0.8453122037495292	0.8303410711905236	0.7500741933979804	0.8035851398618727	0.704604902848615	0.9072216739686472	0.5576412154284962	0.7106841386511802	0.8028802194611907	0.636091116930068	0.6601635066502805	0.6745298961053514	0.7020404494711014	0.8858745302680852	0.510858221835577	0.5452328354336298	0.6425666221157418	0.7179349199837519	0.5844893218141662	0.557571963001323	0.8117129319743134	0.6880855707664217	0.5050837208399821	0.7855636780833547	0.5664552757881247	0.7918093330787879	0.6684933334224944	0.5137293452174478	0.7335814157760063	0.5557182393631601	0.9371854454534245	0.9648281388446354	1.0428998639653204	0.7737018804156137	0.7320727674732119	0.6951459926197758	0.8234803145688079	0.5790373293044284	0.7268364157393311	0.7187840509293276	0.6130709603789212	0.6799998639842089	0.6330248375294738	0.0	0.8306635182564361	0.6516947131014197	0.6734239755995176	0.41212756095214753	0.8491818398008919	0.6003420348164819	0.43345867045802056	0.893916206472599	0.9536510069164146	0.8613573153018205	0.6896073671832152	0.6626133387721902	0.7188703499502573	0.7780469870233143	0.7933362084158752	0.8231940220465447	0.8090864020457331	0.9119612142118521
flúgos [Target words / Insanity and madness]	0.9041394194399398	1.078750087832319	0.975230545714044	1.0096143145082912	0.9545725623989467	0.9475826211968142	0.9522913681021099	0.9508276487580336	1.0294718354593397	0.9453595351924851	0.8690475063735008	0.9273551111302418	1.020842222700656	1.011304145395056	0.9510224762722441	0.7347091848951246	0.8388267047974244	1.0231996360681777	0.8607690921136057	0.8886079255049417	0.9121349117877974	0.7866620854722945	1.0742567716228644	0.8491687425186817	0.7667902301392889	0.8042463468997042	0.8358992790166633	0.8913626585557073	0.9002029725389293	1.0216704148516196	0.8421068789310493	0.9279632328630704	0.8585568283204509	0.8403575278035552	0.7124277269634256	0.7441389771130624	0.851481337325825	0.9118167728762668	0.7723782715232087	0.8573634265566672	0.8776412922622174	0.917162389308727	0.8283338235077009	0.8538125294164909	0.9405524629865589	0.9278484916457345	0.9400301174766686	0.8266595372623806	0.7789085184222782	0.8985854683625619	0.7771858326980161	0.7463998759748853	0.8245354496675494	0.8758678832595497	0.863432889914351	0.8684741920018597	0.8954238140795734	0.8706337702798118	0.8184839419078546	0.9168128506754792	0.836816108650974	0.8912149746576972	0.7563720505435867	0.8251869901322745	0.8409028273789655	0.9972307713724465	1.0034384981788034	0.8495491358486833	0.8830652893345556	0.6600480614076779	0.7788933305407183	0.754140415372218	0.8888479581690061	0.8533307090553592	0.821470226434294	0.6073470256671535	0.7860844429038019	0.8306635182564361	0.0	0.7452789028405449	0.7844056454223673	0.832795498664087	0.7531705445306575	0.750906492325355	0.7036708463887633	0.9769184340839809	0.910026902257313	0.7647857365163323	0.9656070543523818	0.7705217286735635	0.8759517038650737	0.9164359878778022	0.8998297770152184	0.9280085601624674	0.8817206256032953	0.9592943871370042
habókos [Target words / Insanity and madness]	0.9366735437678855	1.0187645415961148	0.9614195806021234	1.0506310053063876	0.9589000236783475	1.0294062184364163	0.9583165847869816	0.9428428950525347	0.999343940481112	0.9887022557601218	1.0022004963253284	0.9604143794191695	1.0461194745343283	1.0840827535970199	0.9849241393134202	0.6938618952022637	0.7237572349946768	0.9444876671954674	0.7310480965701006	0.748675607371168	0.9365803224496049	0.7796317318149724	0.8936833334932911	0.8385088624610557	0.6221414563927098	0.6489893318316404	0.8532055000029966	0.7836905086471301	0.823861443196433	0.9161102192357989	0.7189763521520658	0.859437286656412	0.786914934753659	0.719067007773613	0.7956201536936522	0.7235839461320329	0.6937534424033628	0.8380730520110167	0.6488151989241557	0.8545166403934625	0.7921679580236581	0.8372112317456208	0.8552164558052415	0.7064776387309479	0.788842478795122	0.8930962592372931	0.8522037644908974	0.8899566811318155	0.7063691837203765	0.7058908492064748	0.7460048305124608	0.7876252257150156	0.7443535378443644	0.8341383244932942	0.8760544072685089	0.8026213284513537	0.7960015753049606	0.8918525631422138	0.7251284652401265	0.8654094138282781	0.7211747649729833	0.7810552923433078	0.7413994165640616	0.7356788018705802	0.888625331269782	1.0768223431514927	1.0351997371918447	0.8263220250449241	0.8474948279367556	0.6590054961841794	0.8041988497264008	0.7124025538088168	0.8946419000371832	0.7761370343098125	0.6255499588377509	0.6321955112920784	0.6868138470864378	0.6516947131014197	0.7452789028405449	0.0	0.6138029912934273	0.6117078940559447	0.7586876790213053	0.5954373673241204	0.6496719154809245	0.9687146993317961	0.8540188133444587	0.7603605525757996	0.8885698251013935	0.6301998351622007	0.7588339886761131	0.776027230995208	0.8095421227064954	0.8416829823509866	0.8518664222464178	0.9499106309323098
hibbant [Target words / Insanity and madness]	0.9638315210836699	1.0275275630910374	0.9646705203865038	1.0268342028625932	0.9467088153002305	1.0650258099542251	1.0397478318852267	0.967762150147706	1.0270401188020593	1.0226226158661769	0.9764542152716434	0.9455704127628424	1.1011400396361806	1.071757863714922	1.059120500429202	0.7284725735615754	0.820746679959969	0.9608083504843182	0.8698106200947541	0.8659719781185957	0.9383778072505418	0.8695805624892203	0.9381211618326932	0.9173807514529274	0.755199762681149	0.7086086289902875	0.981023737880194	0.9128747188630557	0.9568919871856998	0.9571478149441254	0.8589922732456201	0.892951090413635	0.8637529127580849	0.851669574096426	0.7941442958543862	0.8918155543293264	0.8080191172012111	0.9285941839471644	0.7905801097523351	0.9882981080578108	0.7744658602455377	0.8077498680931121	0.8648010876203673	0.725550949522054	0.8905953786734658	0.9061893849586815	0.8859324968127792	0.9405950208633301	0.76563953566922	0.711855632757003	0.7682306378833138	0.7986052450994567	0.8418481563928193	0.8334214519367446	0.9530212330348768	0.8544663276607447	0.7899403140860684	0.8533841137702103	0.6962231688710636	0.8501097387591932	0.726072308187763	0.7643056910972745	0.792623320969991	0.6827976276407944	0.8660265863773552	1.0072081605551988	1.0540916683413042	0.8153937791297471	0.8063436198057405	0.6332002084471087	0.7891797676419463	0.6363318392197512	0.8405375310363798	0.7219189737900222	0.5836326879942403	0.6199024670032592	0.6189840138815307	0.6734239755995176	0.7844056454223673	0.6138029912934273	0.0	0.6131399251098453	0.7318372957310426	0.603313950768648	0.6484080316845647	0.9494322355098772	0.8252987815795756	0.720690723095578	0.818301506393433	0.6877075490672147	0.6761895835899978	0.8111414972926908	0.8255581753199546	0.8049621450995644	0.8355867236692593	0.9790302105915317
tébolyult [Target words / Insanity and madness]	0.9903296428504162	0.9671579388885245	0.8946771043790713	0.971152334662009	0.957365402116241	1.0077905842554942	0.9992924706968349	0.946475933124909	0.9469989948980594	0.9138327589772842	0.9540404480532384	0.8621815114421794	1.0076281110119256	1.0791365950905254	0.9842902959041971	0.7854468406522684	0.6621576872775048	0.7945210162266342	0.6437692389795648	0.6495459380756379	0.9809395117884329	0.7003719442339039	0.7722771756515677	0.8981636358269355	0.6671922537891619	0.7663964500428058	0.8952696140282123	0.895717363073344	0.9535191742007675	0.7592123341167679	0.7092956032907707	0.8298379024975078	0.7600840854258886	0.6844603126944614	0.8330876889446993	0.8355494620976969	0.7292599618346816	0.7489164790809761	0.6770471889171223	0.8734299018433779	0.5050636082717446	0.7113154106988242	0.8280025283777228	0.6909807077568291	0.6378863929590595	0.7207457918780378	0.6766939868732108	0.8655379502003836	0.49053277159638686	0.4677387342133099	0.6815026705849525	0.7619841234299899	0.5674097894987864	0.5803211651226321	0.8262132693175939	0.6940604193597771	0.47267384177240135	0.8047424927608363	0.5087788255507859	0.7809717573063667	0.6324403054765135	0.4453096645931076	0.7544183993223892	0.55046810240133	0.9295726997396032	1.0106311756333088	0.9973631094308965	0.7743646639945756	0.7321475090666738	0.6925515066647631	0.7751611645623359	0.6197215068253008	0.7844782750019166	0.7361379444658909	0.6084479442173938	0.6318525303046212	0.5919779966793508	0.41212756095214753	0.832795498664087	0.6117078940559447	0.6131399251098453	0.0	0.8118947058137589	0.5915629769832793	0.4491973683275433	0.8445973833146996	0.9789542112304839	0.8562603866027418	0.7397555779848759	0.5840513876632246	0.6775196955371887	0.8039549419257785	0.7924138019790437	0.764835020930042	0.7963902027179299	0.904413834414833
zakkant [Target words / Insanity and madness]	0.8445636258055029	0.9141454334775995	1.0194104662974575	0.9509660706961178	0.8764596163667895	0.9236502246974756	0.8466466855214061	0.8124691406899294	1.030284420715858	0.8442068119007768	0.8659999812056628	0.8733499426564798	0.9909088985209432	0.9608370260465109	0.9128873277079583	0.8819742132607554	0.8919785422280336	1.0410675379595289	0.9634125734534413	0.9590952550709975	0.949661050081863	0.9467986602186631	1.0746520909720827	0.9602617084484687	0.88474345057322	0.8809009205735795	0.9971490489335311	0.9706225506029721	0.996494283798489	1.0739172550469775	0.9693518284604016	1.0154042819249307	1.0506317376861287	1.055991744826845	0.9086125186154816	0.9471128486948558	0.9595161832251897	0.9706644027015735	0.8690900447560691	0.9883292766932927	0.9129831951738099	0.9455272319266637	0.8788353612387922	0.9066072287943685	0.9450334326435582	0.9083034174533565	0.9419285286085735	0.9138810221325612	0.9708848806994758	0.9557475809141189	0.8221665552401456	0.8287474295663998	0.9230716220670383	0.9736304103473062	0.9504568507066988	0.9157739058806174	0.9786667632442039	0.9449486580103285	0.8669397097597022	0.9111449426182235	0.8546347605330513	0.9086320553154946	0.8516570462005899	0.8714998681096777	0.9013185171229202	1.0051579588870667	0.978668758980322	0.8020378155828465	0.8322940680020823	0.8145914398067475	0.7587101166106389	0.7953110079156057	0.882061975596203	0.8736271651278387	0.858914929732606	0.6949350249515155	0.793529443805117	0.8491818398008919	0.7531705445306575	0.7586876790213053	0.7318372957310426	0.8118947058137589	0.0	0.8106998157043546	0.8007921382315984	0.8940041122173541	0.8640960903592636	0.8268038273674388	0.9187319352854002	0.8550388662094499	0.8362155767753842	0.8155359887598674	0.8882020325479417	0.8031908210703554	0.9312494657981647	0.9057491253706438
ütődött [Target words / Insanity and madness]	0.9541932375121995	0.9875882144586343	0.9297663822044926	0.991002486007602	0.9861711209109175	0.9691575058598704	0.9703140361749009	0.9365074767661098	1.0138411537047938	0.945392235090758	0.9078604627925647	0.8917568124820326	0.956279435250217	0.9807990508280573	1.0229124963352583	0.6689103329194757	0.783012357262899	1.032401088565422	0.8182604945035948	0.7889584410443876	0.8964484520295811	0.8600654666079188	0.8933235558687931	0.8492467049122128	0.7050510876346673	0.7215232498974273	0.8598095315485581	0.9244280513818651	0.9718582021017579	0.912537760467075	0.8729494341443894	0.9110026752286956	0.8532614466172517	0.787741412996827	0.6998828965449876	0.8587391561244335	0.7761192706472815	0.8237181959655965	0.738065975141636	0.903522759850047	0.7234768750733411	0.8025897216353456	0.7953783148516316	0.6704214337605291	0.8326128311842609	0.7724209934450008	0.7882636548365127	0.8421837387013985	0.6771981083083237	0.5839753044051166	0.6037511265914945	0.6507568200242622	0.698079823759771	0.7366529748122417	0.780569235657758	0.799292605897184	0.732602785325014	0.8408884179670617	0.6357060950553823	0.8899304429983442	0.7706618294575529	0.7471490463851188	0.721689731026688	0.5950940293550798	0.8592805641043266	0.9103013829778683	0.9181521725774707	0.8095355295931688	0.81672525573937	0.5723308358646548	0.8238376336710751	0.6694539732322293	0.7936007019707298	0.7423289350988183	0.6368475373209828	0.6145182924018422	0.6561866996872323	0.6003420348164819	0.750906492325355	0.5954373673241204	0.603313950768648	0.5915629769832793	0.8106998157043546	0.0	0.6232896920559845	0.9800724157651748	0.929449308199181	0.7481694428804653	0.8155728085257321	0.7346768896105933	0.736463631395557	0.7404918636385862	0.8619481744786601	0.7935077751659041	0.8071782571813831	0.8754653800454771
őrült [Target words / Insanity and madness]	0.9748545743238136	1.0420627047581996	0.8490828901637608	0.9612352830664967	0.8873095335789893	0.9878069358039914	0.9602602161525113	0.9309547387409413	0.9680879768327931	0.9968650168390826	0.968917822819919	0.928946011586	1.0380580612179722	1.031020659028158	0.9628488324249678	0.7803717794385939	0.7337774560182886	0.8473878721766632	0.6963196872620163	0.6963877632451105	0.9384315265805385	0.6193321929738935	0.781258902216696	0.8067731248775412	0.700317245095306	0.8373989317932681	0.8727180042779996	0.9028911127975828	0.9237388981478687	0.8845962977328345	0.7197814440488228	0.8334074036718108	0.8066781174842265	0.7280339097909244	0.773674871053158	0.7651006613355837	0.7752776104417924	0.7438147421941768	0.6812909615757015	0.8474666076233599	0.5677776147379425	0.6836606382609907	0.7885745198942017	0.6932596202837701	0.759152520027651	0.8201434006834895	0.8285988762077983	0.8018490481858509	0.5166988619918593	0.5855841123052049	0.6559857438596232	0.6533701961050153	0.6159019796983958	0.5505490847796635	0.848275140903515	0.753148523708042	0.5325371694919878	0.7809792659450885	0.5421622000492261	0.8443217486309768	0.7397421423763487	0.5531503571839517	0.6782814313164205	0.524117983947302	0.8668238027340588	0.9975387872041114	0.9658039342085537	0.7599708362518541	0.806663393622382	0.6762463531656955	0.7570203313380922	0.5526367296689689	0.6899129396843074	0.7052060499950901	0.4894601042630513	0.591961977911716	0.4933870575488353	0.43345867045802056	0.7036708463887633	0.6496719154809245	0.6484080316845647	0.4491973683275433	0.8007921382315984	0.6232896920559845	0.0	0.9076246024940917	0.904129087728844	0.8286614034363302	0.7292100519000047	0.5506990755117837	0.7361683920859308	0.8416447073764131	0.821761497668331	0.8249065946255302	0.8791935719701507	0.9437750367755854
